,raw_variance,normalised_gradient_median,normalised_energy,24,25,26,27,20,21,22,23,normalised_RMS,1,0,3,2,5,4,raw_RMS,6,9,8,length_secs,raw_gradient_mean,7,10,normalised_variance,15,14,11,raw_gradient_median,13,12,normalised_power,normalised_gradient_variance,17,16,19,18,raw_power,raw_energy,normalised_gradient_mean,raw_gradient_variance,mean,class,energy_band_0,energy_band_1,energy_band_2,energy_band_3,energy_band_4,energy_band_5,energy_band_6,energy_band_7,energy_band_8,energy_band_9,energy_band_10,energy_band_11,energy_band_12,energy_band_13,energy_band_14,energy_band_15,energy_band_16,energy_band_17,energy_band_18,energy_band_19,energy_band_20,energy_band_21,energy_band_22,energy_band_23,energy_band_24,energy_band_25,energy_band_26,energy_band_27,energy_band_28,energy_band_29,energy_band_30,energy_band_31,energy_band_32,energy_band_33,energy_band_34,energy_band_35,energy_band_36,energy_band_37,energy_band_38,energy_band_39,energy_band_40,energy_band_41,energy_band_42,energy_band_43,energy_band_44,energy_band_45,energy_band_46,energy_band_47,energy_band_48,energy_band_49
134,18240922.1148,0.00143100087104,691.043918317,79.8997473636,79.6007825256,79.3102891358,79.0356855716,88.0010141113,86.688156431,82.2289725423,80.1951278315,0.177151228047,123.697515713,98.4134300212,104.015129734,126.050996327,96.2256166876,96.8159317791,52.7025826328,101.458518349,92.7736387755,97.8691928737,0.499319727891,179.398297003,101.552805521,96.8255027005,0.0313825619694,84.4914663571,84.671860711,93.6768932342,34.5,85.6526271353,87.6829999024,0.0313825575984,0.000180419261805,85.8520883138,84.1053779815,81.6174206855,86.9496218558,2777.56221617,61161920.0,0.00744113389202,104867.591939,-5.48782924614,carotid,255.0,245.86875,214.08875,215.055,214.4525,213.96625,214.57,214.0125,213.47125,213.41625,213.71125,213.38625,213.61,213.74,212.8275,213.4,213.14125,213.28875,213.63875,214.00125,213.16875,212.59625,213.81125,213.54625,208.625,207.20375,213.75625,213.3125,211.7425,209.80375,212.3825,214.2675,214.57375,213.65,213.7325,213.5975,213.53875,212.47625,212.31,213.09875,213.565,213.6025,213.89375,213.34125,211.9475,212.72875,212.67625,211.7725,211.73625,211.845
135,85609128.8014,0.0253684049782,2498.4334808,84.1625283439,83.8464273803,83.5465423571,83.2624597274,85.5441488556,85.2156579732,84.8464963794,84.4913040107,0.353204271128,135.630374864,109.212183818,119.157849089,126.54776684,119.788175118,121.087525492,10.960860385,125.792372488,119.711545114,122.199311065,0.454126984127,942.261621811,123.076922189,120.03312683,0.124771797335,99.5500634317,100.634000726,114.445749904,664.5,108.919869808,114.143949473,0.124753257143,0.0014488448806,92.1320353418,100.836763099,89.4877370273,88.6262542064,-120.140460378,-2406053.0,0.0359724219978,994089.615169,6.53263094822,carotid,255.0,248.94875,226.715,226.38875,226.12,225.435,225.53875,223.65625,223.27625,224.05625,224.49875,222.5975,221.445,221.47125,218.185,216.34375,218.01875,217.94875,216.2975,216.8575,222.27375,222.66375,222.61,224.91375,221.9375,222.2475,225.45375,227.10125,223.68,223.18125,225.09875,224.59125,224.09375,222.12625,215.5625,215.44625,219.0725,216.70875,217.37125,218.12125,218.505,219.1475,220.7675,223.09,222.50375,222.37875,221.365,221.1525,221.26125,220.13375
136,24516335.9491,0.00231697984865,1068.2416298,85.9038350049,85.5438467532,85.242517668,84.9511282722,94.6543371472,87.1582573988,86.7345296243,86.1893590789,0.21050099737,124.8107679,105.411207204,109.992273257,131.080585172,99.8622294522,102.713344092,48.5719285859,100.330376221,100.505866773,99.0493321464,0.546666666667,221.211548034,97.5644540954,106.19429055,0.0443105430535,99.7521517247,97.9982011977,101.154087862,54.5,98.2287651195,100.212743536,0.0443106698938,0.000239662257057,91.986320527,96.6535650966,95.4807706106,91.5454733696,2359.23224656,56876371.0,0.00940445319419,132601.40823,-9.08540733367,carotid,255.0,243.6525,204.73875,203.205,203.4725,202.96125,203.49,202.36125,200.66375,202.55,202.095,202.1425,201.08375,201.61125,202.35,202.5725,202.3475,203.40125,203.3625,203.50625,202.75375,203.04125,202.7725,201.83375,198.18125,195.2425,201.4275,203.26,201.12875,198.6625,201.31375,202.3025,202.65625,202.92625,202.5925,203.50125,202.55,201.9375,201.88125,202.25,201.84625,200.93,200.5775,200.97375,200.98125,200.8475,200.21875,199.61,200.06875,200.40375
137,65923262.736,0.0230216920564,1913.18628391,68.4777937819,67.979247119,67.5027128035,67.0762081606,77.0202571643,70.5157834208,69.7184867834,69.0520776947,0.308449018239,131.995232139,97.3447666265,119.554123123,127.745706237,120.757950483,121.619266076,8.44194279359,124.734944896,121.553302081,119.53354612,0.455986394558,888.008180417,122.68779338,118.686278137,0.0951410469543,99.565339186,102.442573679,116.374876945,606.0,109.694548703,113.081411605,0.0951407968527,0.0013279800737,91.3830466288,100.862426935,87.348557932,86.096798151,-71.2663981302,-1433096.0,0.0337350674474,920157.829972,-3.72350688746,carotid,255.0,247.68,221.66625,220.755,220.15375,220.1125,221.05375,220.5275,218.05,220.4925,219.26625,217.09125,215.14375,215.7025,213.63875,212.5825,212.27,214.62625,213.925,214.08125,216.83625,217.82,218.70625,220.5925,217.625,216.95375,221.1625,220.90875,220.57625,218.0,219.3125,218.99375,219.29125,218.0025,211.66875,212.665,215.48,212.13375,210.73625,213.305,213.3825,213.575,216.0625,217.11375,216.645,217.35875,217.48,216.7275,215.92125,214.5675
138,16887033.5365,0.00901387388884,1341.50310363,119.014455257,118.702047663,117.528470408,109.736175277,123.696748169,118.829100517,124.277941094,124.167616982,0.17069604825,110.690492427,108.839686889,129.165281975,120.764425612,124.577598193,134.380533661,21.971175764,119.740575987,120.428362249,115.903246151,1.04401360544,417.99907691,115.288871641,116.20470582,0.0291378064054,121.714545454,118.730587032,118.725442854,217.0,114.94815292,118.874030805,0.0291371408881,0.000753156638384,116.881214075,121.813133434,121.045222884,119.23509544,482.732564453,22225490.0,0.0173630920042,436497.560375,-7.70802111162,carotid,255.0,244.8675,210.03,209.08875,209.53625,209.27875,209.405,209.2975,209.4225,208.85125,208.7125,209.41125,208.18125,207.3325,206.30375,207.39125,207.95875,208.08,209.09125,210.00375,209.4175,209.2575,208.79875,208.58625,206.08375,206.46625,209.36625,209.47,208.5,207.59,207.865,207.73375,208.6475,208.595,208.93125,207.93625,208.825,207.66625,207.50375,207.51625,206.5825,207.69125,207.90125,208.37125,207.66,207.10875,207.6575,207.76,208.115,207.835
139,18983064.2665,0.010029574386,1633.45120394,120.882709601,119.317682415,116.592654473,114.055454913,118.944889287,126.284902747,121.976074318,124.048827743,0.18674512591,109.53769528,107.81833946,131.380651386,121.681646409,124.922972734,134.435348839,19.6801724278,119.166644097,117.369735701,115.481403001,1.06210884354,444.63474882,115.624761227,119.80581723,0.034873827151,120.502721665,121.755162792,120.669384024,234.0,119.802943485,119.675648058,0.0348737420513,0.0010114959087,117.776203997,124.317196353,124.997120304,122.941242199,387.309186789,18141175.0,0.0190576807175,550593.192912,2.55018254019,carotid,255.0,243.3325,204.57125,204.06375,203.66125,203.8525,203.585,203.0125,201.97875,203.21,203.615,202.91375,202.0975,201.9575,203.0025,202.395,202.18125,202.69625,202.88375,202.9975,203.3825,203.23375,203.21,204.27625,202.20375,200.7575,203.135,203.34125,202.6375,202.2325,202.32125,202.905,202.66375,202.93375,202.16625,202.55375,203.23375,201.17125,200.9575,201.755,201.86875,202.0875,202.66875,202.53875,202.4625,202.14625,202.2775,201.35375,201.49125,200.69875
140,16767496.0646,0.0110687182927,912.861669671,92.534720473,93.1506528793,89.7634440819,83.4613130289,100.895713904,101.926347464,93.9425156555,90.8399465783,0.171670957076,117.266695138,89.8638931829,126.367748426,129.032702478,115.457914014,119.700542772,20.3707928409,118.956865121,116.217654878,115.14796769,0.702380952381,477.389346247,118.082419052,120.660468999,0.0294750824267,119.26348551,123.922694614,122.004924331,264.0,119.366410953,121.21692186,0.0294709175035,0.000881569721641,116.20296419,113.3026158,106.572340771,110.645613186,414.969200969,12853671.0,0.0200154855665,501498.744745,-1.70547215496,carotid,255.0,245.765,213.57625,212.8475,212.515,212.54875,212.16375,212.8625,212.7525,213.02875,212.53125,212.69875,213.16125,211.71125,211.34875,210.215,210.965,211.64375,211.6625,212.3275,212.87375,212.40625,212.61,212.9825,210.645,210.08875,212.31125,212.40125,211.36625,211.5875,212.08125,212.735,212.3475,211.37125,212.08,212.07375,211.87125,210.2075,209.85125,211.06375,209.89625,210.58125,210.94125,211.2425,211.4275,210.9675,211.15625,212.105,211.66,210.51125
141,14304618.9276,0.00920855137723,3151.97925687,121.437626077,120.396195197,119.667156234,121.715678552,122.291495684,120.145105962,116.902795133,117.73999412,0.153427429354,105.746875809,105.022383458,107.371837705,105.805197265,114.209014306,109.544241565,19.7654840323,124.1144617,133.716379011,132.642247279,3.0362585034,396.468248456,128.71605041,135.081626315,0.0235400406996,128.470728605,134.564816592,138.925340039,227.0,135.979692283,138.884849268,0.023539976078,0.000653888311459,124.162802467,125.01420698,122.855714416,127.419431319,390.674359032,52310906.0,0.0160832521381,397349.487877,-2.29511796205,carotid,255.0,244.32125,208.18125,207.35625,207.44,207.70625,207.385,207.13625,207.1875,206.93,207.3675,206.9675,206.95125,206.3825,205.61875,204.9725,205.67875,205.925,205.82375,206.565,206.33375,206.515,206.6,207.12625,205.3025,204.32125,206.93875,207.24625,206.75125,206.00625,206.51625,206.33,206.76125,206.7525,206.0275,205.94875,205.975,204.82375,204.51375,205.16125,205.705,205.605,205.88875,206.42875,206.55375,206.03875,205.7975,205.9575,205.34125,205.2675
142,19700202.5978,0.00817170622013,1297.33259672,108.642511114,107.662196811,106.514533424,107.783107833,123.390168091,119.759752246,118.914237793,117.451607785,0.178226453264,106.910834352,94.5871950607,134.054726519,128.686081799,117.202351875,124.763467547,19.5327275933,113.803279904,114.054183887,117.013140845,0.92612244898,420.619080848,110.798279354,115.562972605,0.0317663528311,119.261121699,122.463539542,114.720292191,203.5,121.673011655,120.590775824,0.031764668643,0.00092942174346,122.167412688,122.284956421,123.757526852,120.745969551,381.527447236,15582344.0,0.0168902975886,576389.639136,-2.51121394643,carotid,255.0,247.09,219.19875,218.89125,218.88625,218.565,218.28875,218.04375,218.2325,218.48875,217.46375,218.3225,218.485,218.50625,218.1725,217.63625,217.94375,219.3525,218.3075,217.95875,218.1075,218.82,219.185,218.0025,217.2375,217.11625,218.775,218.5275,217.51125,217.23375,218.31625,218.00375,218.37125,218.695,218.7625,218.53375,218.4,216.74625,216.12625,217.39375,217.5025,217.7575,217.23875,217.08125,217.8125,217.02375,216.07875,216.8725,217.49875,216.93875
143,17552291.8508,0.00511749147085,718.864384717,81.0822449887,79.1493522851,84.1502128064,79.2715591895,94.8470430888,86.8894243519,93.2707329444,89.0665768076,0.160597735451,119.103264216,102.253251573,120.157535809,127.650162193,117.518570475,113.137717019,34.6897258701,116.605259467,122.868519535,118.423352331,0.63201814059,447.541672646,117.330596236,119.206822636,0.0257920317739,118.918717933,119.091434707,121.833296029,133.5,125.242871546,121.134272833,0.0257916326319,0.00114274457892,111.356306685,112.165747916,99.638120054,106.361631435,1203.37708094,33540526.0,0.0171557355252,777673.76126,2.76614523536,carotid,255.0,247.76375,221.22125,219.8375,220.05375,220.0875,219.9925,220.08125,220.46375,221.10625,221.28625,221.57625,220.50125,220.18875,219.34,219.32125,221.0675,220.28375,220.17375,220.535,221.19375,220.845,220.88875,219.655,217.55375,217.62375,220.245,219.635,219.3725,219.17625,220.02625,219.795,220.00875,220.205,220.3575,218.21875,219.2,219.15625,219.98625,219.85625,218.90625,219.1125,219.23875,218.9575,218.67875,218.5975,218.37,217.9075,217.9525,217.7975
144,21207583.8033,0.0123519244551,1618.29195318,116.872123192,113.207427695,114.864235938,111.209266649,122.280978819,124.778538077,118.563818454,118.038597679,0.194136650122,104.83305418,93.0811003432,133.304504375,128.260362094,120.702076621,130.827513722,15.6882503169,115.731795724,117.419518495,118.958222457,0.973650793651,483.106036611,114.888936531,115.086219813,0.0376899190597,118.918414379,125.582904711,116.506371576,293.0,120.550348489,116.806050491,0.0376890389207,0.000864370243384,119.249958503,117.292743399,124.049956091,117.770033661,246.121198006,10567952.0,0.0203661749762,486368.897334,-3.88199264055,carotid,255.0,244.2925,207.92375,207.12,207.2375,206.45125,206.68,206.36375,206.585,206.2175,206.3925,206.10375,205.55375,205.59,205.2425,204.60125,205.18,206.1025,205.99875,206.12125,206.46625,206.86375,206.50125,206.80875,204.9825,203.2225,207.08875,207.56625,206.23125,205.0,205.65125,206.36875,207.21,206.64,206.0075,206.7325,205.9425,204.93125,203.7375,204.64625,204.8325,205.48875,205.81875,204.975,205.28125,205.42625,205.7625,205.02,205.56,204.6175
145,45258794.6233,0.0292564339006,1722.31923261,68.2443996245,67.495634374,66.8487697559,66.1813313757,89.5791240132,85.6482762069,74.2470421388,68.7072582542,0.281979524885,123.367872269,104.256145848,122.918188551,130.957299722,122.77865276,122.459552877,4.72288242417,119.296246334,123.004091723,117.55084788,0.491179138322,1034.68651032,118.672293525,126.76568157,0.0795124095813,95.4727904605,102.523657052,123.936186675,698.0,111.777554411,119.204843737,0.0795124524541,0.00213206872182,89.8761487166,89.4273639036,85.6907872205,93.3451001671,22.3056183925,483162.0,0.0433685350959,1213582.3944,5.29855500669,carotid,255.0,249.2925,229.21375,229.73125,229.26875,229.01625,227.96875,228.22625,228.61875,228.4025,228.79,227.255,224.73125,221.10875,217.12375,213.6325,214.49625,220.525,223.7025,225.01625,225.66375,224.5125,225.6525,229.15625,226.98875,227.28375,228.80625,228.2825,228.6425,226.1,227.5625,227.60125,226.65125,226.60375,222.335,223.79375,222.7525,215.44875,212.46,216.45875,218.1375,220.27875,225.65375,226.88125,225.50875,226.15625,225.5475,224.40625,223.70375,222.66
146,23275460.9947,0.0176311030741,1352.55353173,74.3162918308,73.9409394079,73.6021350023,73.2764210739,83.5072028636,76.1924739387,75.1118042286,74.6872507215,0.256587046759,130.79983255,99.106149994,101.970652992,124.781734072,97.9082928629,100.5986289,14.7390496075,102.243463098,110.572318144,95.2433712634,0.465850340136,450.098374221,101.962211054,114.372723398,0.0658400564708,81.4351483637,93.7651204734,116.011487611,331.5,98.4796793559,109.17775195,0.0658369125647,0.00050096565898,90.5776659319,82.5434646623,88.2050952038,80.9688412561,217.239583333,4462970.0,0.0239388561973,177098.977131,1.29663161994,carotid,255.0,246.70625,215.78875,215.79,215.22875,215.6775,216.3825,215.59625,214.64125,216.01125,215.06625,213.79875,214.77625,211.995,208.34625,208.97875,210.28125,213.87125,215.52625,215.29875,214.1775,214.855,215.08125,214.8375,211.54125,211.14125,214.73875,215.6725,214.01875,212.74,214.005,214.82125,214.735,214.72375,214.065,214.0525,215.00625,212.215,208.94375,209.89875,208.67875,210.8325,213.23,214.16375,213.5425,213.50875,212.8975,213.47,213.72375,212.9025
147,52032054.4064,0.0284588441331,1707.43979224,71.0406494295,70.4859087174,69.9677895309,69.5078073948,84.3080532055,75.8254427114,72.2864993009,71.6297060555,0.287098041878,121.972032964,95.2110830179,122.894730887,130.482158647,120.449486714,122.744826782,7.92245485011,123.879105506,125.340272515,121.592274022,0.469727891156,1073.64091238,118.996705284,126.13008906,0.0824315382431,88.8161400507,97.3886846439,122.107572597,715.0,104.638811201,114.432531152,0.0824252856499,0.00208800517255,92.6286928753,84.6613784753,85.4865046062,84.4650615636,62.765290852,1300183.0,0.0427336774551,1317980.97008,0.239777938692,carotid,255.0,245.1175,210.55625,209.435,209.62625,209.76875,210.31125,209.2225,209.6375,210.81875,209.295,209.09,207.77,201.99375,196.43125,193.61125,196.66,200.205,202.5625,205.28,206.88625,206.79,207.925,208.215,205.69625,207.01125,209.27125,209.7525,209.70375,207.44,208.6725,208.595,208.165,207.16,203.2775,204.13625,203.3525,196.02375,194.43375,197.39875,198.36125,203.24375,206.28125,206.30125,206.89125,206.20375,205.67625,205.04,204.675,203.86
148,25929024.6699,0.013922675934,1234.63598762,86.2971113951,78.4404126604,70.0681099941,69.2223876287,85.335103444,89.3782548854,80.2014514986,82.3711075786,0.221195565751,121.70644661,95.6008703587,125.214386028,132.41635996,114.484643317,110.270872557,10.6939304751,109.454607153,100.909652923,104.807392829,0.572199546485,482.390584133,107.621496586,101.572146477,0.0489300367939,106.710589549,114.375471697,113.293798677,320.5,115.912911989,118.06319816,0.0489274783077,0.000455503920033,94.6659409701,96.2746609893,83.6547884025,86.5051637235,-114.360149005,-2885764.0,0.0209552816739,241380.819506,-2.24776095744,carotid,255.0,246.44625,215.3375,214.26875,214.3225,214.44125,213.335,214.2675,213.9425,213.34,213.25875,212.33375,212.53375,209.1825,205.815,206.14875,208.33375,212.24375,213.41,213.24125,214.2775,213.99,214.42125,214.56125,208.91,209.43375,214.68375,214.2625,213.29625,210.84625,211.465,213.40625,214.75625,213.5025,213.3675,213.935,214.135,210.37375,207.09625,208.58375,206.54375,209.2425,211.74375,213.04125,213.24375,212.60875,212.67375,212.465,210.9175,211.39
149,26138822.2491,0.0146409291673,3722.58122618,121.602053052,124.203261386,124.729965335,125.613416562,124.456685908,121.000663466,123.713892766,126.225374614,0.209087088447,99.6066350021,91.7247789069,111.944775168,104.210972845,133.516483478,124.48330057,6.9586190489,135.013847954,135.712319591,136.8396362,1.930861678,624.347746944,134.741872023,132.352056798,0.0437176935255,121.932682086,121.093158502,129.037879142,358.0,126.349891113,131.271649102,0.0437174105551,0.00116730990635,125.730813505,121.806238372,124.7781069,124.652013242,48.4223790678,4123214.0,0.0255336065329,697934.947867,-0.626933330202,carotid,255.0,245.25375,211.68875,210.50875,210.8425,211.24625,210.78875,210.71125,210.29375,210.8875,210.6475,210.14375,209.78875,206.825,203.255,202.22625,204.11625,207.93875,208.62375,209.3775,209.93125,209.6725,210.10875,210.68125,207.45625,207.36625,210.09375,210.40625,209.9625,208.565,209.3,209.6925,209.71875,209.84625,208.5875,209.1,208.6875,204.935,203.015,204.16,204.3075,207.23,209.45875,209.5425,208.98125,208.6925,208.07875,208.18375,208.19625,207.30125
150,16762915.6725,0.00804712460064,2202.43305376,121.983500381,121.421349058,122.243266799,126.700303082,119.010980949,120.347170661,117.228934261,119.918359199,0.163508548909,92.5586528892,86.7303878,110.490511178,98.500253345,132.662884133,123.86380622,24.5573610955,133.4608624,128.281847073,133.465161799,1.86802721088,412.508940277,136.264623391,121.953120518,0.026735044492,119.483841305,116.449603984,125.290305157,201.5,117.883485371,120.872409749,0.0267350455664,0.000753009873274,122.027262629,121.55092144,121.221828333,120.953034649,603.063983977,49680411.0,0.0164739992123,472138.395359,-2.14564214615,carotid,255.0,243.96875,205.61,205.15875,205.75625,205.2925,205.4675,205.01875,204.2575,204.35625,204.74875,204.175,204.68375,204.36,202.1625,201.5925,201.17875,202.36125,202.615,203.05875,204.345,204.9225,204.625,204.6425,202.08125,201.05625,204.21875,204.66375,203.94,203.07875,203.87375,203.98875,204.17625,203.575,202.15375,202.73625,203.03375,201.0475,201.0025,202.09375,202.1325,203.035,203.5875,203.3575,202.915,203.295,203.05375,202.75375,203.0275,202.5525
151,18724411.0033,0.00871233928229,2529.05138075,121.686910394,123.492686567,121.488251136,121.081151847,124.527983476,122.600186874,120.01375139,121.551899796,0.166078381364,101.126547772,100.814080181,106.325499981,101.752774088,129.982864152,117.854353719,24.041696337,134.562941715,135.101061421,136.643564891,2.07918367347,478.44946124,134.447758369,130.519637204,0.0275820162739,119.599694137,121.105678578,125.095795222,227.0,124.956304754,125.483564147,0.0275820287566,0.000874667221736,123.769556662,120.229524076,125.586329512,126.526876025,578.003162762,52998266.0,0.0183630574262,593779.236016,-2.95397635563,carotid,255.0,242.57375,200.28,199.89125,199.53375,199.06375,199.67625,199.185,199.865,199.495,199.54625,199.48625,198.8275,198.09125,196.41,194.755,196.69875,197.58625,197.27375,198.05125,198.93875,199.085,199.36125,200.09625,198.31,197.41875,199.70875,199.40875,198.765,198.2475,199.29,199.22875,198.57625,198.8675,198.4525,197.455,198.0125,195.085,193.85,195.56875,196.52375,197.38375,198.41875,198.31375,198.2225,197.84875,197.03875,197.6025,197.0675,197.07
152,9873142.88611,0.00790827364069,776.255848471,95.3341179351,91.1837146244,90.2885972822,93.8880031138,103.479728182,103.328710777,99.2553330342,98.3895156178,0.15105506357,110.508340893,95.7927248668,129.134380117,129.491295869,110.773448878,114.366039531,27.6285802743,110.054572583,100.999055744,100.075174868,0.771428571429,262.678306878,106.252698642,101.586824515,0.0228184948546,110.698083278,108.894384631,106.614736235,164.5,105.912470584,104.616489767,0.0228176322302,0.000172320002619,113.452169221,112.586890732,108.34247528,113.131253261,763.338447972,25968774.0,0.0126281576308,74559.6946176,0.984009406232,carotid,255.0,246.57625,216.51375,215.26125,215.88875,215.6475,215.73,215.39125,215.4025,214.99625,215.6725,214.88,214.26,214.15625,212.47125,212.555,213.49375,214.055,214.84625,215.04,215.86125,215.88125,215.67,215.575,214.095,213.57375,215.2925,215.2675,214.0875,213.6575,215.29375,215.07125,214.66,214.6375,214.335,215.535,214.47875,212.87125,212.83375,212.3725,212.685,213.595,213.71125,214.305,214.26625,213.88125,213.5675,213.90375,213.59875,213.1325
153,15540023.9576,0.01171875,1261.15689108,75.1160468339,84.6724517575,86.0093009659,81.988084128,85.1057873062,77.4970784939,78.1835065701,74.5761063414,0.215367394904,123.381954879,92.0153317877,125.252176135,128.498212651,95.6205576194,100.842619193,15.1572085473,101.012574889,101.831352234,100.676336349,0.616553287982,290.198951821,96.7747631719,95.9543205665,0.0463830891672,106.675094215,105.689181327,91.0104771727,214.5,98.9410175877,98.0360637031,0.0463831147878,0.000214433924901,105.727209579,102.674469013,89.0013327515,100.439327497,229.740970945,6246657.0,0.0158544007769,71843.1736675,-2.92997425524,carotid,255.0,247.105,217.68125,216.1975,216.3925,217.05375,216.2225,216.70125,216.51,216.455,216.68625,216.61625,215.96875,216.53625,216.29,216.1875,216.54375,216.36,216.43375,216.8625,216.595,216.72,216.63,215.6425,211.97375,212.95875,216.22,216.9025,216.0225,214.0975,215.58875,216.35,216.2325,215.86125,216.99,217.0275,216.8925,216.61625,215.4825,215.78375,216.15375,215.78,214.54375,214.61375,215.9575,215.7275,215.7625,216.31875,215.7425,214.6025
154,25933954.3823,0.0116993096805,2489.4200267,122.966775673,123.589438707,127.601118215,126.820081492,122.566685366,122.271665293,122.802968436,122.130687337,0.204384436124,99.6459288849,92.7253887435,129.469175121,115.132465136,133.032034425,128.554024016,11.4492808574,134.039345784,122.738562077,128.189845737,1.35133786848,594.697503104,126.183528784,121.035812183,0.0417745805749,125.998790534,124.328868677,120.039915648,291.5,128.03768538,130.392739793,0.0417729977297,0.00136826616815,122.855468637,122.394102923,123.778553585,125.50405893,131.086032151,7811941.0,0.0238680969299,849429.291672,0.38587777293,carotid,255.0,246.2825,216.21375,215.24125,215.3675,215.9175,215.43,215.00625,215.38125,215.5675,215.2925,215.09625,214.07125,213.0725,212.23375,210.215,210.99375,211.795,212.37375,213.44125,213.46375,212.76875,213.0775,213.93125,211.83375,212.335,214.6975,215.41875,214.515,212.52,213.75,213.10625,213.44,213.965,212.965,212.40625,212.5325,209.95,209.1975,211.1175,212.76625,212.835,213.5525,214.02875,214.00625,213.515,213.0025,212.87125,212.24625,212.1375
155,11058369.534,0.0120024779309,880.283890757,91.4641331726,93.0273787579,81.0882949811,77.5556983113,89.0623852525,87.7291452236,83.4549208338,78.3775195167,0.171666872967,114.994294675,92.4477965839,128.164578647,129.086153476,103.812449596,121.165748226,19.0248089723,107.969556754,105.059899891,105.071885002,0.677346938776,308.836095209,102.024529395,103.359094132,0.0294704668899,112.028981644,114.017001573,102.197552371,232.5,106.253766541,100.912180399,0.0294695152742,0.000205858215399,104.598420865,109.170453185,94.9328650277,100.888087342,361.943356433,10811610.0,0.015943218998,77245.3394102,0.482307254528,carotid,255.0,245.62625,211.5325,210.945,211.3175,211.49625,212.2,210.85375,211.97625,211.18625,211.25375,211.18125,210.705,210.81,210.76375,210.54375,210.8825,211.25125,211.33625,211.705,211.48625,211.78375,210.94,210.7625,208.52625,208.51,211.02375,211.4275,210.56,209.44125,210.1725,211.12875,211.47,210.66125,210.195,210.95125,210.97,210.175,210.805,209.8225,210.41125,210.3925,210.5325,211.4975,211.12125,210.5475,209.7625,210.48625,210.255,209.955
156,23633152.9906,0.0118728382107,1498.09622508,112.754749895,111.118400662,107.63181346,99.9234549096,128.86467526,125.787511603,121.814896555,118.208132066,0.188927508117,103.799221069,98.6574133697,127.164486175,122.81917327,128.275386963,134.031290853,19.4919777019,124.354952217,125.177518677,121.931292573,0.951723356009,572.724869553,120.126282202,117.546738997,0.035695078124,118.38425148,120.231710796,121.632572244,305.5,122.63701793,123.190530323,0.0356936033232,0.00115038683044,117.079176572,117.26475193,123.933574871,123.101955914,379.93719473,15946344.0,0.022258166008,761653.129534,-3.63886969574,carotid,255.0,246.885,217.27375,217.67125,217.59875,217.0975,216.68125,217.56125,217.00125,217.54375,217.67625,216.2125,215.55,214.50625,212.27875,207.9275,209.43625,213.16,214.83625,214.97375,215.5925,215.09125,215.74,216.8575,213.48625,214.8825,217.26125,216.80875,216.21875,215.275,216.1925,215.835,215.8975,215.50125,212.80125,214.235,214.66,209.84375,207.7,211.0,213.6875,214.9225,215.465,215.30625,214.87375,214.32125,214.92625,213.65125,213.75125,212.8375
157,22821724.0025,0.0074745821127,1318.62953577,90.632166318,95.0599119073,92.2328830283,85.071084523,103.664837711,98.2824374711,94.0626066275,94.1451768384,0.205805932152,120.968685575,96.3966110364,122.07132103,133.359653146,104.238287692,109.143278123,28.2924717887,108.001414344,99.8396306586,99.599864342,0.705941043084,317.883753052,101.719752733,106.145218943,0.0423568178265,114.323531539,113.876705924,105.425302166,173.5,108.10682883,104.307356471,0.0423560817091,0.000255343426132,112.513390443,114.616830239,105.3069232,108.948388586,800.463959913,24920044.0,0.0136948023889,137578.257671,-4.46155081588,carotid,255.0,246.95375,217.92125,216.81375,216.8175,216.99,216.8975,216.8575,216.5225,216.58,217.1375,216.25375,215.75875,215.77125,214.93375,214.49,215.39625,217.3875,216.23625,216.0825,216.555,215.80625,215.78875,216.54625,215.17125,210.695,214.82,215.73125,212.4775,214.10625,215.66875,215.8925,216.2625,216.405,215.8325,214.80375,215.9825,213.98125,213.1825,214.79125,214.5225,214.6525,214.17125,215.175,214.8275,214.87,214.43,214.37125,214.48,214.0125
158,28622626.7591,0.0138134247262,2029.5331709,112.370459232,109.54230229,108.283400374,106.652441158,121.998163909,122.251002223,118.491453688,116.924498986,0.22360587067,109.336459521,93.7808894526,134.160331846,130.610863539,123.342255403,131.70513807,29.0962888236,116.956470356,118.844853614,121.399859631,0.920430839002,559.307666724,119.120788699,117.912425882,0.0499999178257,118.961119354,121.839787664,114.720165816,330.5,121.401739205,117.729202233,0.0499995853982,0.000881913897611,119.531130873,118.112813149,123.968534323,121.231920517,846.594023306,34364098.0,0.0233765638521,504854.67622,-1.09314872755,carotid,255.0,245.97375,214.45375,212.78875,213.37125,214.335,214.04375,213.595,212.92625,213.85875,213.37375,212.75625,212.56875,210.6575,206.8575,205.08625,206.4825,209.1875,209.9825,210.71125,212.0475,212.205,212.60375,213.485,209.49125,208.50125,213.3625,213.085,211.72,210.63375,211.57875,211.71125,212.1375,212.335,209.9875,209.61875,210.7975,206.23,204.85625,207.795,207.88875,210.685,211.88125,211.4975,211.13625,211.42625,211.235,211.03,210.67,210.14125
